"timestamp","voltage","voltage_scaled"
"2022-09-27T11:39:31.242708","0","0.0"
"2022-09-27T12:19:35.632955","3500","1.0"
"2022-09-27T12:59:39.899696","7000","2.0"
"2022-09-27T13:39:44.163365","10500","3.0"
"2022-09-27T14:19:48.723819","14000","4.0"
"2022-09-27T14:59:53.339764","17500","5.0"
