"timestamp","voltage","voltage_scaled"
"2022-11-29T12:58:58.469712","-0.0002706",""
"2022-11-29T12:59:02.491468","-0.0002644",""
"2022-11-29T12:59:06.513359","-0.000269",""
"2022-11-29T12:59:10.531536","-0.0002682",""
"2022-11-29T12:59:14.563451","-0.0002686",""
"2022-11-29T12:59:18.585680","-0.0002685",""
"2022-11-29T12:59:22.609454","-0.000269",""
"2022-11-29T12:59:26.631415","-0.0002679",""
"2022-11-29T12:59:30.655265","-0.0002675",""
"2022-11-29T12:59:34.671222","-0.0002669",""
"2022-11-29T12:59:38.693923","-0.0002674",""
"2022-11-29T12:59:42.722976","-0.0002664",""
"2022-11-29T12:59:46.749683","-0.0002668",""
"2022-11-29T12:59:50.772256","-0.0002661",""
"2022-11-29T12:59:54.788895","-0.0002664",""
"2022-11-29T12:59:58.813147","-0.0002663",""
"2022-11-29T13:00:02.837450","-0.0002673",""
"2022-11-29T13:00:06.868973","-0.0002668",""
"2022-11-29T13:00:10.889902","-0.000267",""
"2022-11-29T13:00:14.910095","-0.0002659",""
"2022-11-29T13:00:18.930341","-0.000267",""
"2022-11-29T13:00:22.960790","-0.0002667",""
"2022-11-29T13:00:26.983986","-0.0002672",""
"2022-11-29T13:00:31.000083","-0.0002673",""
"2022-11-29T13:00:35.027577","-0.0002675",""
"2022-11-29T13:00:39.053656","-0.000267",""
"2022-11-29T13:00:43.070968","-0.000266",""
"2022-11-29T13:00:47.095307","-0.0002661",""
"2022-11-29T13:00:51.121773","-0.0002665",""
"2022-11-29T13:00:55.147350","-0.0002663",""
"2022-11-29T13:00:59.169298","-0.0002666",""
"2022-11-29T13:01:03.188113","-0.0002678",""
"2022-11-29T13:01:07.216622","-0.0002661",""
"2022-11-29T13:01:11.239874","-0.0002656",""
"2022-11-29T13:01:15.265045","-0.0002663",""
"2022-11-29T13:01:19.289053","-0.0002658",""
"2022-11-29T13:01:23.312073","-0.000266",""
"2022-11-29T13:01:27.329736","-0.0002665",""
"2022-11-29T13:01:31.359019","-0.0002669",""
"2022-11-29T13:01:35.376025","-0.0002668",""
"2022-11-29T13:01:39.406660","-0.0002663",""
"2022-11-29T13:01:43.433119","-0.0002658",""
"2022-11-29T13:01:47.453226","-0.0002661",""
"2022-11-29T13:01:51.477187","-0.0002661",""
"2022-11-29T13:01:55.503806","-0.0002676",""
"2022-11-29T13:01:59.517574","-0.0002671",""
"2022-11-29T13:02:03.543958","-0.0002675",""
"2022-11-29T13:02:07.567872","-0.0002686",""
"2022-11-29T13:02:11.593576","-0.0002683",""
"2022-11-29T13:02:15.619079","-0.0002678",""
"2022-11-29T13:02:19.644151","-0.0002674",""
"2022-11-29T13:02:23.663586","-0.0002673",""
"2022-11-29T13:02:27.684822","-0.0002682",""
"2022-11-29T13:02:31.711221","-0.0002678",""
"2022-11-29T13:02:35.737852","-0.0002678",""
"2022-11-29T13:02:39.761752","-0.000267",""
"2022-11-29T13:02:43.781322","-0.0002661",""
"2022-11-29T13:02:47.808995","-0.000266",""
"2022-11-29T13:02:51.833357","-0.0002658",""
"2022-11-29T13:02:55.853171","-0.0002665",""
"2022-11-29T13:02:59.872488","-0.0002663",""
"2022-11-29T13:03:03.904269","-0.0002664",""
"2022-11-29T13:03:07.923205","-0.0002666",""
"2022-11-29T13:03:11.945088","-0.0002684",""
"2022-11-29T13:03:15.975057","-0.0002665",""
"2022-11-29T13:03:19.995443","-0.0002678",""
"2022-11-29T13:03:24.021924","-0.0002671",""
"2022-11-29T13:03:28.041690","-0.0002667",""
"2022-11-29T13:03:32.061063","-0.0002663",""
"2022-11-29T13:03:36.084755","-0.0002683",""
"2022-11-29T13:03:40.111765","-0.0002688",""
"2022-11-29T13:03:44.140717","-0.0002686",""
"2022-11-29T13:03:48.156197","-0.0002695",""
"2022-11-29T13:03:52.183984","-0.0002689",""
"2022-11-29T13:03:56.204597","-0.0002682",""
"2022-11-29T13:04:00.227944","-0.0002683",""
"2022-11-29T13:04:04.257062","-0.0002675",""
"2022-11-29T13:04:08.276367","-0.0002679",""
"2022-11-29T13:04:12.299762","-0.0002673",""
"2022-11-29T13:04:16.320370","-0.0002682",""
"2022-11-29T13:04:20.350392","-0.0002685",""
"2022-11-29T13:04:24.368164","-0.0002682",""
"2022-11-29T13:04:28.390938","-0.000269",""
"2022-11-29T13:04:32.415937","-0.000269",""
"2022-11-29T13:04:36.441118","-0.0002698",""
"2022-11-29T13:04:40.467863","-0.0002699",""
"2022-11-29T13:04:44.485928","-0.0002693",""
"2022-11-29T13:04:48.517289","-0.0002698",""
"2022-11-29T13:04:52.537046","-0.0002697",""
"2022-11-29T13:04:56.562311","-0.00027",""
"2022-11-29T13:05:00.587563","-0.0002684",""
"2022-11-29T13:05:04.611113","-0.0002694",""
"2022-11-29T13:05:08.631603","-0.0002696",""
"2022-11-29T13:05:12.659487","-0.0002692",""
"2022-11-29T13:05:16.676378","-0.0002691",""
"2022-11-29T13:05:20.704579","-0.0002678",""
"2022-11-29T13:05:24.726379","-0.0002668",""
"2022-11-29T13:05:28.745712","-0.0002659",""
"2022-11-29T13:05:32.769814","-0.0002659",""
"2022-11-29T13:05:36.796566","-0.0002672",""
"2022-11-29T13:05:40.816426","-0.0002669",""
"2022-11-29T13:05:44.846390","-0.0002662",""
"2022-11-29T13:05:48.867054","-0.0002657",""
"2022-11-29T13:05:52.894315","-0.000267",""
"2022-11-29T13:05:56.912938","-0.0002666",""
"2022-11-29T13:06:00.942683","-0.0002663",""
"2022-11-29T13:06:04.963811","-0.0002657",""
"2022-11-29T13:06:08.989669","-0.0002646",""
"2022-11-29T13:06:13.003860","-0.0002645",""
"2022-11-29T13:06:17.030253","-0.0002631",""
"2022-11-29T13:06:21.060357","-0.0002637",""
"2022-11-29T13:06:25.079886","-0.0002658",""
"2022-11-29T13:06:29.107634","-0.0002659",""
"2022-11-29T13:06:33.125339","-0.0002663",""
"2022-11-29T13:06:37.154926","-0.0002657",""
"2022-11-29T13:06:41.178498","-0.0002649",""
"2022-11-29T13:06:45.202097","-0.0002664",""
"2022-11-29T13:06:49.221958","-0.0002666",""
"2022-11-29T13:06:53.239493","-0.0002632",""
"2022-11-29T13:06:57.267461","-0.0002643",""
"2022-11-29T13:07:01.295672","-0.0002651",""
"2022-11-29T13:07:05.313025","-0.0002666",""
"2022-11-29T13:07:09.339952","-0.0002677",""
"2022-11-29T13:07:13.363673","-0.0002671",""
"2022-11-29T13:07:17.388728","-0.0002659",""
"2022-11-29T13:07:21.404397","-0.0002666",""
"2022-11-29T13:07:25.433433","-0.0002666",""
"2022-11-29T13:07:29.460484","-0.0002671",""
"2022-11-29T13:07:33.479651","-0.0002667",""
"2022-11-29T13:07:37.499744","-0.0002658",""
"2022-11-29T13:07:41.530874","-0.0002656",""
"2022-11-29T13:07:45.551655","-0.0002655",""
"2022-11-29T13:07:49.576809","-0.0002651",""
"2022-11-29T13:07:53.600696","-0.0002651",""
"2022-11-29T13:07:57.618167","-0.0002652",""
"2022-11-29T13:08:01.647073","-0.0002655",""
"2022-11-29T13:08:05.664784","-0.0002655",""
"2022-11-29T13:08:09.697491","-0.0002655",""
"2022-11-29T13:08:13.718530","-0.0002665",""
"2022-11-29T13:08:17.738642","-0.0002655",""
"2022-11-29T13:08:21.761505","-0.0002662",""
"2022-11-29T13:08:25.788634","-0.0002665",""
"2022-11-29T13:08:29.812858","-0.0002662",""
"2022-11-29T13:08:33.833555","-0.0002676",""
"2022-11-29T13:08:37.854934","-0.0002666",""
"2022-11-29T13:08:41.879122","-0.0002665",""
"2022-11-29T13:08:45.907090","-0.0002677",""
"2022-11-29T13:08:49.928183","-0.0002672",""
"2022-11-29T13:08:53.954075","-0.000266",""
